4,3740.176636
5,3888.345265
6,2962.392372
7,3000.416457
8,2612.707726
9,2642.272823
10,2519.658131
11,2451.977538
12,2422.186521
13,2405.060848
14,2362.556976
15,2346.990833
16,2339.504350
17,2324.382105
18,2299.522244
19,2302.969850
20,2279.726460
21,2270.785301
22,2258.537354
23,2269.404000
24,2252.275638
25,2252.311706
26,2247.584122
27,2251.723884
28,2249.443528
29,2237.360073
30,2240.524630
31,2238.428639
32,2236.004965
33,2230.411498
34,2232.210732
35,2227.773072
36,2229.789362
37,2226.224184
38,2222.682474
39,2225.004800
40,2223.524369
41,2222.718283
42,2215.938306
43,2217.935026
44,2217.359047
45,2219.893928
46,2216.660558
47,2217.007113
48,2214.198567
49,2216.602463
50,2218.460212
51,2215.050768
52,2214.621730
53,2214.433674
54,2214.598701
55,2214.242767
56,2213.493066
57,2212.385046
58,2212.129894
59,2212.952303
60,2211.213858
61,2211.883993
62,2213.873526
63,2212.580406
64,2210.939069
65,2211.064039
66,2211.242356
67,2209.859634
68,2211.281069
69,2208.909006
70,2209.181460
71,2209.089229
72,2209.996341
73,2209.119708
74,2208.635375
75,2209.565129
76,2207.630593
77,2209.886622
78,2208.602888
79,2206.971038
80,2206.330537
