4,4052.5880137500003
5,4357.989386100001
6,3280.2978099
7,3405.3718429499995
8,2927.08084305
9,3073.5359767
10,2828.30348865
11,2829.5628112000004
12,2736.9581184500003
13,2730.8289128499996
14,2659.9719238999996
15,2671.19644635
16,2613.6844168
17,2644.58308245
18,2575.18295865
19,2621.496534500001
20,2556.1501329000007
21,2583.71038475
22,2556.9666232
23,2569.06264275
24,2545.6220052
25,2581.98611665
26,2539.6607238
27,2556.01048115
28,2538.5110964000005
29,2541.1061232000006
30,2529.9923355
31,2536.4640246000004
32,2534.0943303000004
33,2536.6702047500003
34,2535.51735535
35,2537.7093531499995
36,2527.0758555999996
37,2529.7995547
38,2525.12946915
39,2522.3731410499995
40,2520.4445053
41,2531.7427381000007
42,2527.1146376
43,2525.8108542
44,2521.74084515
45,2524.5107487
46,2519.2889205500005
47,2520.95935405
48,2517.3361305999997
49,2523.07525685
50,2518.5000491
51,2521.2931017
52,2523.737939150001
53,2521.9977648000004
54,2520.2656858499995
55,2522.5698093999995
56,2515.88528575
57,2516.0837887000002
58,2517.0248562500005
59,2516.3331540500003
60,2516.88786625
61,2521.823571
62,2516.0765161000004
63,2516.4803497000003
64,2517.6291854999995
65,2515.6671517500004
66,2515.0920264
67,2512.9291045
68,2513.9142616500003
69,2516.7424228500004
70,2517.2833452499995
71,2513.6646161500003
72,2516.265203650001
73,2516.6189931500003
74,2516.4719415500003
75,2516.0875316500005
76,2512.1627792
77,2512.6095202999995
78,2513.4461711
79,2512.52335645
80,2516.37868675
