4,3862.698465
5,4213.857466
6,3255.288030
7,3379.597124
8,2983.832524
9,3070.713238
10,2917.189773
11,2952.269621
12,2903.914937
13,2879.316002
14,2871.225580
15,2869.959101
16,2840.096501
17,2886.480318
18,2851.925692
19,2866.856694
20,2814.591123
21,2839.068483
22,2839.375128
23,2862.306440
24,2846.054827
25,2844.475491
26,2854.470314
27,2867.219566
28,2848.830541
29,2857.970367
30,2822.192461
31,2860.971677
32,2849.246706
33,2856.595296
34,2852.568266
35,2859.041022
36,2852.839856
37,2857.630517
38,2846.115737
39,2846.808449
40,2857.085482
41,2853.172633
42,2861.137828
43,2847.612424
44,2858.708682
45,2840.324097
46,2837.841013
47,2823.924153
48,2833.202580
49,2826.767083
50,2820.273281
51,2820.517136
52,2805.401357
53,2813.859697
54,2835.298729
55,2827.951652
56,2828.699214
57,2844.418175
58,2838.308867
59,2825.371298
60,2809.165501
61,2817.743986
62,2803.210468
63,2815.643648
64,2833.252647
65,2837.483569
66,2837.375240
67,2833.654515
68,2844.493491
69,2820.809379
70,2822.268880
71,2821.157078
72,2825.144144
73,2831.720113
74,2834.143638
75,2835.593627
76,2827.612829
77,2835.360280
78,2823.661715
79,2820.346387
80,2826.502136
