4,3631.656549
5,3865.109254
6,2914.368343
7,3052.752588
8,2595.986443
9,2682.766718
10,2499.228512
11,2486.342857
12,2415.432937
13,2386.476590
14,2339.117599
15,2342.871851
16,2293.893324
17,2326.377707
18,2263.436119
19,2296.007562
20,2250.562631
21,2262.539804
22,2242.285070
23,2257.795152
24,2225.150789
25,2260.800149
26,2238.856755
27,2237.941416
28,2227.740357
29,2229.820815
30,2224.673484
31,2225.974703
32,2221.387153
33,2226.967796
34,2220.176786
35,2223.652703
36,2214.297021
37,2214.648631
38,2210.219221
39,2211.484395
40,2212.512588
41,2216.541435
42,2213.562991
43,2216.339684
44,2210.329911
45,2212.232752
46,2210.249932
47,2207.005298
48,2211.300678
49,2208.387221
50,2207.366685
51,2208.792143
52,2209.146512
53,2205.933081
54,2206.499094
55,2209.026171
56,2206.155940
57,2204.575198
58,2206.095709
59,2204.020494
60,2205.677432
61,2210.538772
62,2203.514433
63,2204.957154
64,2207.005252
65,2202.708506
66,2202.120440
67,2202.846893
68,2203.781899
69,2205.976856
70,2204.153679
71,2203.208114
72,2204.315010
73,2203.619424
74,2205.293307
75,2204.497747
76,2202.326937
77,2198.716438
78,2200.761280
79,2200.260105
80,2205.757657
