1,946.156232
2,942.336698
3,943.534300
4,941.414418
5,945.096533
6,944.479212
7,945.890187
8,940.960975
9,946.120928
10,947.631332
11,948.073092
12,947.731685
13,947.270906
14,946.743142
15,945.498091
16,941.650628
17,947.583837
18,947.294071
19,946.283826
20,946.725145
21,946.973583
22,946.992815
23,946.660041
24,946.493357
25,946.501772
26,945.743605
27,946.849623
28,945.998387
29,946.738284
30,947.028689
31,947.408085
32,943.101334
33,946.864055
34,946.167013
35,947.062303
36,946.560935
37,947.107013
38,946.844323
39,946.744614
40,946.278675
41,946.803131
42,946.454702
43,947.084314
44,946.416221
45,946.827037
46,947.105109
47,946.783321
48,947.516470
49,946.960313
50,947.608495
51,948.112365
52,947.382743
53,947.748929
54,946.923512
55,946.799786
56,947.163387
57,946.723417
58,947.712893
59,948.917411
60,951.218894
61,948.791542
62,947.491253
63,947.964042
64,941.852588
65,948.060788
66,947.364821
67,948.375192
68,947.815222
69,948.018068
70,949.192961
71,949.418430
72,951.762899
73,951.073558
74,950.063240
75,951.149373
76,948.308976
77,949.185166
78,949.530625
79,949.916992
80,950.753857
