4,3022.478869
5,3123.727277
6,2343.349738
7,2360.475911
8,1923.958125
9,1900.678316
10,1663.756858
11,1589.989411
12,1478.377915
13,1383.681974
14,1336.845207
15,1332.920441
16,1251.819844
17,1216.470098
18,1193.082869
19,1157.056222
20,1169.392236
21,1162.589981
22,1149.706923
23,1150.343773
24,1123.346114
25,1114.487803
26,1118.768589
27,1108.522924
28,1087.207506
29,1085.929991
30,1063.326883
31,1064.375090
32,1062.730135
33,1060.783501
34,1057.706307
35,1047.163210
36,1055.519401
37,1059.769511
38,1048.532960
39,1034.673957
40,1031.343370
41,1031.730224
42,1025.311399
43,1029.550550
44,1029.294825
45,1016.543663
46,1017.670032
47,1019.324207
48,1010.781033
49,1009.005312
50,1006.565948
51,1006.152790
52,1003.883163
53,1005.626648
54,1007.743179
55,1003.844109
56,1007.365160
57,1008.250272
58,1005.957380
59,1007.348217
60,1007.320886
61,1006.611984
62,1004.031734
63,1005.835508
64,1006.619432
65,1003.938435
66,1005.007043
67,1006.378195
68,1002.827767
69,1000.046322
70,1001.074311
71,1000.424037
72,997.683499
73,999.566271
74,997.234259
75,997.753911
76,997.504416
77,990.056788
78,990.523640
79,992.083043
80,997.254564
