4,3235.7736937
5,3353.3427470500005
6,2510.06341585
7,2505.6784669500003
8,2047.60207815
9,1996.9820063500003
10,1750.62077025
11,1668.3130538999999
12,1542.8634152500001
13,1438.5454262500002
14,1393.38718415
15,1386.8822549000001
16,1284.87966515
17,1268.7140643
18,1253.0045271500003
19,1228.5252111000002
20,1210.5226756
21,1188.00799985
22,1169.63279045
23,1156.57314
24,1147.26405685
25,1130.6848788
26,1144.3510635999996
27,1118.0677661500001
28,1096.0101388999997
29,1089.4539113000003
30,1090.0037956999997
31,1094.7607535
32,1081.1195055
33,1072.9368370000002
34,1080.19829245
35,1069.53951
36,1070.31754185
37,1078.5371365
38,1066.65773415
39,1058.56072145
40,1050.34409835
41,1045.41055255
42,1043.68492405
43,1044.0837330999998
44,1045.0814915999997
45,1046.0791581499998
46,1038.3535276500002
47,1034.4749221999998
48,1025.99351035
49,1025.0887918500002
50,1022.6703692000003
51,1024.5161463500003
52,1019.9263985499999
53,1031.3331162500003
54,1023.34343905
55,1024.9475507
56,1016.8045349999999
57,1019.6536348500001
58,1026.48047585
59,1024.7404272999997
60,1019.4235789999999
61,1029.503519
62,1020.61430745
63,1020.00909325
64,1019.6647836500002
65,1018.9864127500001
66,1019.2511744999998
67,1021.43419335
68,1019.02202875
69,1017.4480808000001
70,1016.7419172000002
71,1017.3634506499999
72,1014.4334995000002
73,1015.3181273999999
74,1016.38765965
75,1008.8858707000002
76,1012.5201025999999
77,1003.9125932999999
78,1006.5782994000001
79,1007.92209795
80,1011.885542
