4,2935.182891
5,3037.058595
6,2284.527084
7,2313.641999
8,1891.802487
9,1854.874284
10,1651.518178
11,1566.489344
12,1474.842596
13,1395.759718
14,1334.161376
15,1327.706926
16,1254.609671
17,1228.457015
18,1195.921586
19,1213.677410
20,1190.711825
21,1179.645293
22,1161.926114
23,1145.765549
24,1139.745398
25,1136.293960
26,1137.913129
27,1125.144269
28,1106.050751
29,1108.664879
30,1095.468941
31,1094.787110
32,1089.393743
33,1080.533391
34,1073.826891
35,1075.470671
36,1076.441182
37,1073.560179
38,1069.316691
39,1065.080161
40,1058.715927
41,1059.461004
42,1052.214783
43,1054.616492
44,1054.914960
45,1050.082001
46,1044.900174
47,1045.773906
48,1038.052034
49,1038.413138
50,1037.985741
51,1034.228774
52,1031.362335
53,1035.483388
54,1039.143516
55,1033.809077
56,1032.980132
57,1037.186277
58,1035.549394
59,1038.252766
60,1034.051153
61,1039.173154
62,1033.203972
63,1034.400030
64,1036.652264
65,1028.688976
66,1032.054631
67,1029.292970
68,1031.409373
69,1031.304863
70,1021.310442
71,1023.642167
72,1025.904999
73,1022.026334
74,1026.657934
75,1021.298180
76,1023.024608
77,1017.481867
78,1015.613853
79,1016.410145
80,1017.883079
