4,2772.002522
5,2877.526973
6,2148.181739
7,2145.097887
8,1793.484603
9,1727.762752
10,1557.543258
11,1472.584162
12,1367.266656
13,1301.474506
14,1239.485670
15,1214.176198
16,1149.630343
17,1160.953669
18,1129.783356
19,1127.068738
20,1120.842039
21,1120.226730
22,1092.929029
23,1091.459001
24,1068.784571
25,1062.994563
26,1038.642534
27,1060.189751
28,1045.402044
29,1043.341130
30,1023.676240
31,1034.972150
32,1023.843689
33,1018.404677
34,1021.345525
35,1017.413029
36,1017.890800
37,1003.800171
38,1000.493181
39,1002.194273
40,997.246049
41,994.931276
42,996.229846
43,995.895933
44,987.467318
45,991.114421
46,993.004977
47,989.557520
48,986.440549
49,980.519099
50,979.614362
51,981.188554
52,983.808128
53,977.045346
54,979.917335
55,976.645238
56,979.611696
57,976.777569
58,974.286824
59,976.957632
60,975.334176
61,972.496471
62,976.559715
63,973.981775
64,972.695026
65,969.510283
66,969.802264
67,967.122719
68,972.724943
69,964.088284
70,970.866433
71,968.101422
72,965.664508
73,964.524110
74,965.478056
75,967.572106
76,964.580588
77,963.909695
78,965.493304
79,966.111940
80,966.195184
